Doctor,Doctor_ID
Traci Walker,D1C8070
Alex Lamb,DA2990C
Mario Miller,DF46211
Lynn Green,DDD7E25
Shannon Hickman,D5695DC
Kevin Thomas,DEBE988
Stephen Coleman,DA0E2D4
Elijah Nash,D0AD7E4
Brandon Palmer,D414358
Alyssa Henderson,D3D7A01
Monica Baldwin,D2D33ED
Emily Dominguez,DA106DC
Teresa Doyle,DC95DE7
Charles Baker,D5CD704
Leah Shaw,D5D4BFD
Sharon Gaines,D03C6C2
Brandy Bishop,D7FBDE2
Hailey Young,DD42D28
Lindsey Ray,DFA3718
Alexander Stephens,D64B00B
Samantha Herman,D940897
Monica Jimenez,DB2E9F0
Anthony Cisneros,DA3596B
Teresa Ewing,D2626DE
Aaron Anderson,D9FB621
Lisa Fox,D4431C0
Amanda Elliott,D751339
Jamie Lang,D95BB9E
Amber Mccarthy,D962FB5
Christopher Perry,DDB701F
Daniel Washington,DB9BCE3
Misty Allen,DFBE297
Randall Simpson,D0944BD
Michael Johnston,DB6C83B
Richard Cortez,D6E982E
Tim Smith,D271C59
Steven Wilson,D8A93C5
Phyllis Owens,D8409B8
Ryan Wong,D9006BC
Karen Adams,DC3DF0A
Christopher Ho,D80EBCB
Dr. Christian Williams Phd,D044F65
Phillip Gonzalez,D16ABDB
Michele Ashley,D73F48E
Doris Choi,D0329BA
Edward Grant,DACCF2A
John Jensen,D90815D
Tonya Jones,DAB756E
Michele Cordova,DC2C79C
Catherine Gamble,D79E81B
Thomas Watts,D6620CF
Ronald Powell,D358D90
Stacey Atkinson,D2A7CDD
Wendy Jones,DEABAFF
April Velazquez,D062E6F
Shane Garcia,D3DA336
Karen Gallegos,DFF0751
Wendy Burgess,D252D80
James Blackburn,D4ECBA0
Chelsea Rios,D8779CA
Martha Haynes,DBDF9BD
Katrina Morse,DA3314C
David Fuller,DE12E39
Andrew Orr,DDE8FCB
Julie Ayers,D89EF7A
Heather Freeman,D30F565
Rhonda Adkins,D2043EA
Ashley Morris,D423822
Michelle Barker,DEC3806
Jesse King,DB53ED0
Michael Crawford,D1C8CB9
Natalie Griffin,D0589EA
Crystal Powers,D091C37
Jasmine Baker,DCBBDED
Mark Cardenas,D5B38E9
Lori Nichols,D5103A8
Mr. George Martin,D9F4DAF
Angela Franco,D55BBDF
Brandon Rivera,D1800BC
Scott Taylor,DEAA4BD
Cristian Jefferson,D18ED2C
Jenna Washington,DAA4250
Joseph Chase,DA45105
Kimberly Velazquez,D6F5E7E
Rachel Taylor,D54071D
Megan Hickman,DF37534
Jamie Salazar,D22FB1E
Michael Underwood,DEFD403
Susan Spencer,D7B98F1
Kristy King,DB62C4A
Kristen Kelly,DA71579
Christian Reyes,DD45D62
Jason Cummings,D83143F
Douglas Hale,D341421
Rachel Quinn,D4398B2
Glenda Manning,D69D088
Cindy Richardson,D6E927E
Robert Gilbert,D2B3B13
Ruben Weiss,D5D852A
Mark Sandoval,D5143D7
Donna Wolfe,DAF435D
Megan Miller,DE20A32
Vernon Hansen,D367764
Paul White,DB29594
Connor Schaefer,D311CE0
Sean Mills,D1FA51A
Pamela Floyd,DAB0A5C
Sarah Lang,DB8EF46
Stephanie Kemp,D30762B
Alicia Foster,DE5C5EE
Jeffrey Campbell,D009D3B
Austin Wright,D0A1609
Dave Davis,D9B8224
Christopher Adams,DFE5C39
Michael Mclean,DF3ED8D
Scott Suarez,D21F6C2
Teresa Melton,D5CA024
Richard Fischer,D6D1109
Bradley Krueger,DE162F4
Sheri Waters,DE396BA
Jason Quinn,D117A9D
Michael Valencia,D310436
Linda West,D536C40
Beth Pena,D331569
Amy Barr,DDE5920
Cheryl Jensen,D5C17E6
Daniel Swanson,D1DD6E1
Nicholas Shea,D1782CC
Whitney Howell,D65DD8F
Teresa Patton,D57E93E
Patricia Dominguez,DA45C48
Bradley Collins,D7FD59B
Darius Lopez Jr.,D92C67E
Steven Hicks,D3A3BC0
Mrs. Denise Bass,D1F401A
Yesenia Perez,D0DB63D
Harold Fields,DD1AADF
Mark Miranda,DA8209C
Heidi Daniels,D8BF236
Ethan Alexander,DF9EAAA
Jennifer Chan,D84D32B
Chelsey Wheeler,D624D03
Erica Ruiz,DFAE389
Alyssa Navarro,DA0F29D
Annette Campbell,D37C0A0
Ann Jackson,D189553
Kimberly Savage,D546531
Marcus House,DC559F6
Jo Taylor,DDF95C9
Michael Becker,DC983E6
Jacob Anderson,D1F76EA
Jason Mitchell,D4D814B
Nathan Reyes,D995835
Leslie Schwartz,DBAB2EF
Melanie Wright,D603473
Victoria Jordan,D4BD77C
Jenna Bryant,DF5EBC5
Lisa Lara,D6606D4
Jeremy Gutierrez,DD7C962
Kelsey Jacobson,DF1CEC2
Mr. Kevin Barnes,D9E27CC
Zachary Walter,D472563
Evan Garcia,D7BE3B2
Denise Forbes,DF39226
Dr. Rhonda Jones,DACDBAD
Christine Romero,DAFA69C
Jennifer Key,DFAA015
Heather Kent,D24D411
Tiffany Harris,D9D65BD
Shelly Mosley,D5D1488
Catherine Vance,DE3FFAA
Jonathan Snyder,D2C2AFD
Elizabeth Lewis,D779E0F
Katherine Barnett,D181470
Jesse Ford,DBBE5FA
Andrew Small,D3638D6
Sarah Dunn,D73C29D
Michele Hernandez,DC130C0
Veronica Combs,D2B8105
Sarah Grant Dds,D1630FD
Katherine Romero,DA5D208
Carol Jackson,DA62D1E
Kimberly Donaldson,DB24488
Sean Chavez,D2E806C
Michelle Brady,D276B5E
Jeffrey Kelly,DA8E383
Steven Mendez,D03D01A
Carly Torres,D795E7C
Joseph Frank,DF63D2F
Kevin Malone,D220D93
Erin Singh,DE90F6B
Laura Marsh,DF56241
Jeremy Hicks,D44B3DE
Destiny Hicks,D28047D
Sally Poole,D4EEB81
Jesus Calderon,D8E38A5
Cody Jennings,DC75325
Dana Byrd,D1121C7
David Lane,D94C3B8
Tiffany Morton,D7CBF21
Dr. Michael Tran,D1C9C9C
Peter Castaneda,D8DE367
Dawn Hopkins,D5405BE
Colin Clark,D002E4F
Elizabeth Schultz,D3C45C3
Eric Clayton,DCA94DF
Steven Wong,DF43495
Laura Cook,DFCC8ED
Billy Pace,DCC3A76
Jimmy Webster,D4F73F4
Darren Hall,DA30CE3
James West,D7CA254
Kevin Soto,D212523
Kendra Franklin,D2C55A0
Cassandra Hicks,D4CE13B
Sabrina Harmon,D85ADFD
Wendy Harris,DD6CE39
Amy Collins,DA7768B
Bradley Hall,D3506C6
Michael Sutton,D7E48A9
Mary Sexton,D42A269
Maria Avila,DFC8F61
Marie Russell,D2F18BD
Tracy James,D15144D
Patrick Watts,D434649
Mr. James Lewis Phd,D23CC97
Angel Webb,D2525A0
Kimberly Diaz,D477752
Jesus Lewis,D1BA5F4
Sherri Humphrey,D6B5911
Leslie Cross,DEB5B03
Yolanda Baker,DF9B050
Robert Hobbs,D5040E0
Jeffrey Mason,D856E9B
Stuart Walker,D60A6C6
Anthony Hill,D811703
Laura Graham,DA0874C
Micheal Crawford,D98FF7B
Vanessa Torres,D7E287D
Steve Lewis,D7A6FFB
Kaitlyn Fowler,D901343
Michael Davila,DDC9D05
Colleen Myers,D4AFF1F
Maria Newton,D679393
Alexandria Smith,D7EE037
Amy Lopez,DECC4D3
Emily Gray,DF7FD2D
Ellen Orozco,D571749
Amy Ford,DD9B036
Jason Sellers,DB236C2
Gina Mullins,DFC76F9
Alexander Charles,D315C89
Diana Farmer Dds,D8F26C3
Elizabeth Wallace,D4427B6
Deborah Roberts,D7FD015
Cheryl Allen,DF70CAB
William Walker Jr.,D9FF2F9
Nancy Nichols,DFA3A31
James Stone,DF06A28
Margaret Guerra,D8A9FD0
Jim Cuevas,D9635EE
Christina Morton,DB332F1
Heather Hood,DED065F
Tiffany Dunn,D2D691D
Linda Hicks,D11C65C
Susan Gordon,D496CB9
Russell Mendoza,D653567
Sean Buckley,D0A0A09
Sheila Hill,DE049E5
Kimberly Estrada,D524A7B
Virginia Hansen,D4DD21A
Amanda Chan,D4E0C6E
Kathy Callahan,D4074AB
Theodore Nelson,DB8BFED
Stacey Owen,D135637
Annette Hoffman,DBBADA8
Danielle Guerrero,D4E9FB9
Brandon Pierce,D439CED
Amy Fletcher,D7A1E19
Emily Christensen Md,D33E582
Sabrina Moore,DCAA1EF
Melissa Neal,D758D84
Michael Santos,D052D69
Valerie Cruz,D56A4E5
Mary Cordova,D92BF9E
Michael Rivera,DD6B036
Thomas Robinson,D88B1ED
Richard Campbell,D0F200E
Cassandra Taylor,D89220C
Jason Cunningham,DEB21B1
Deborah Howard,D047498
Angelica Baker,DCBB764
Dawn Cox,DF7F500
Joshua Wagner,DA5C83A
Misty Rogers,D6E2839
Richard Fernandez,D896D4E
Katelyn Cross,DC9799B
Phyllis Kelly Phd,D8D702F
Christine Brown,DE22EDD
Danielle Lynch,D3058A4
Luke Ramos,D0DDE5D
Tracy Moore,DEDE7AD
Larry Castillo,D9A1BB8
Brittney Gonzalez,D55F9BF
Anthony Arnold,D1B2402
Christopher Shannon,D96CA44
William Beard,D0502C5
Sherry Hill,D5F0F5F
Kaitlin Allen,DEF13E2
Kendra Miller,DCA1087
Sharon Guerrero,D0245C9
Kara Harrison,DBBA800
Shelley Garrison,D32EFE9
Kaitlyn Larson,DBF1EDD
Jessica Rivera,D2EF7CD
Patricia Butler,D008D0F
Cathy Moore,D7FACC3
Shannon Bates,D387AAC
Abigail Ross,D770FC9
Mark Mathews,D241F55
Alexis Colon,D17CBF6
Charlotte Munoz,DDB78E0
Michael Perry,DC57F3A
Heather Ramos,D4BCA25
Nicholas Gregory,D03C65E
Christine Odonnell,DCC7E50
Cole Diaz,D006DF0
Jessica Black,DAF7342
Mark Savage,DF814A1
Roger Simmons,DFB2513
Jose Webb,DBD0F94
Mr. Steven Stout,DB03A10
Marvin Howell,D348AF3
Paige Deleon,DFC34F6
Chris Silva,D14E1F3
Mrs. Elizabeth Butler,D27D724
Elizabeth Alvarez,D755FD0
Stephanie Garza,D2B078F
Colleen Garcia,DBE2BB3
Linda Carlson,D6A8771
Tammy Edwards,D1735B7
Tiffany Reed,DD94EBF
Jeremy Smith,DDA9955
Jason Rivera,DEE5809
Roger Hale,D5EF369
Randy Hawkins,D384DE3
Stephen Miller,D9A1EA6
Frank Maddox,D019EF2
Eric James,D97ED4E
Christopher Walters,D29264C
Kristen Mercer,D555325
Briana Morgan,D09B404
Ashlee Knight,D73E229
Courtney Chavez,D0D525F
Jose Cox,DEE1652
Christina Frederick,DEF5327
April Wiggins,DB1082F
Erica Duran,D41E476
Morgan Pruitt,D325A55
Timothy Everett,DE43346
Stephanie Barry,D895ABF
Tyler Manning,D3D92F3
Anna Torres,D1422A6
Glenn Edwards Ii,D07B762
Susan Mclaughlin,DF4E759
Veronica Sandoval,DFD3BE9
Maureen Hawkins,D6DA313
Allison Navarro,DC9BA2A
Christopher Holland,D2E7AAB
Samantha Alvarado,D3E576B
Meghan Hall,DCEA574
Lori Baker,DCCCBBE
Karen Woods,DC523D8
Xavier Hutchinson,DCDE0C8
Mark Parks,D0A5C97
Laura Shields,D2153A9
Angel Reynolds,D3599F1
Janice Flores,D788171
Ashlee Daugherty,DCCA56E
Darrell Dominguez,D2C8BD4
Steven Miller,DD83B0B
Lorraine Garrett,D2E2575
Patricia Ryan,DA08F3C
Christopher Riley,DFE36F4
Nathan Ross,DEF37D1
Luis Valenzuela,D86D348
Martha Harris,D951466
Amy Cobb,DF37379
Whitney Williams,D231914
Ian Dyer,D42C017
Eduardo Cuevas,DEF572B
Christine Barry,D1E1063
James Mckinney,DAD4BAF
Brendan Baker,DFDBB40
Mark Thomas,DECA452
Debra Mcdaniel,DBBCB88
Terry Wells,DF59ABE
Hannah Rich,D6110AD
Julia Russell,DA97C96
Luis Wilson,D33C368
Jeffrey Fields,D3F4F89
Mark Gilmore,DB1C9CA
Debra Acevedo,D8BEB8C
Nicole Nolan,D1AE3BF
Vincent Welch,D599092
Garrett Perez,D79FC83
Lisa Garrett,D5B00CA
Sherry Johnson,DCD1334
Sydney Stokes,D2A7D9B
Ernest Thomas,DC31F9E
Jason Sullivan,D41FF20
Deborah Clark,DA8C127
Gary Orozco,DDE5906
Karen Woodward,D52BC23
Carolyn Obrien,D96823B
Christopher Calderon,DD02BE2
Beverly Barton,D8E3B7B
Jeffrey Simmons,D22FE37
Larry Rios,D24AD9E
Amy Carlson,D4B9C5C
Alexandria Wright,DD58031
Rodney Jones,DB96D92
Chad Walker,D46191E
Jennifer Barrera,DEEF455
John Craig,DF2317C
Kelly Carr,DFDFB00
Scott Johnson,DAF3E9C
Tina Hensley,D7BB677
Jacqueline Chavez,D8102CD
Kristen Rosales,DB4CB4A
Michael Hester,D4BBE48
Charles Murphy,D6D57DE
Darrell Miller,D037FE4
Catherine Ramirez,D563614
Jeremy Manning,D802F28
Sheila Bradley,D52FA4E
Devin Rodgers,DE33FFA
Erin Bell,DAC0687
Michael Fox,DA0A849
Joy Berry,DC1686F
Edward Charles,DB500AB
Crystal Wells,D88B4DF
Jeremy Powell,DD56769
Gregory Owens,DFCEF32
Morgan Scott,DC510C8
Julia Nelson,DAFE183
Sara Mcdonald,D37F9C9
Victoria Kelley,D47B8A0
Joseph Reeves,D7F888A
Tracie Wright,DF13E67
Catherine Mcguire,DA2F101
Kayla Payne,D13EFAD
Jeremy Ball,DDD180B
Krystal Barnett,D1035BA
Michael Moon,D27E671
Monica Chavez,DB9EF61
Autumn Fisher,D63BEF3
Dana Mann,DA00340
Denise Hensley,D84497B
Randall Martinez,DDA6826
Jacqueline Mora,D7AA3CD
Hector Rivers,D4A35B3
Andrea Hill,D5AB333
Michelle Smith,DB1DC9A
Tracy Rojas,D156A47
Brittany Stevens,DD83046
Andrew Colon,D9A8A0A
Maria Aguilar,D6710EC
Pamela Henry,D3273C1
Kelly Ramos,D07541B
Evelyn Lester,DF43196
Tyler Ellison,D1808B9
Robert Gonzales,D361F96
Roy Castillo,D81E72E
Dr. Hannah Gordon,D71AFA9
Paul Hahn,D2B0531
Henry Ramirez,DE0D816
Veronica Hamilton,D6FAB0C
Jeffrey Washington,D8AD1C8
Amy Wells,DA6837E
Caroline Nunez,D9C42CC
Jesse Walker,D1AD71E
Kristy Ross,DA194C3
Emily Simon,DEBC18C
Amy Cline,DCAF587
Teresa Parker,D04EECE
Russell Barton,DC3D5D3
Melissa Berry,D0F960B
Dr. Bryan Pugh,D232100
Laura Price,DF3D76B
Caleb Ingram,D95E0BC
Kendra Craig,DAFE2FF
Jason Howard,D74ECCA
Joan West,D6B1FA8
Abigail Brown,D5A88FB
Shawn Lane,DDEA8C7
Heidi Mullen,DFF7EE2
Antonio Rowe,DE41C9B
Julie Duncan,D94B916
Aaron Perez,D9422BD
Cassidy Sanchez,D366724
Amanda Sullivan,DD43977
Robert Ward,D5F7647
Joseph Wilson,D3277B4
Natasha Mack,DE90541
Tracy Gonzalez,D3D4A76
Antonio Hardy,D12D815
Karen Flowers,DA69552
Chelsea Mays,DDA8F50
Anthony Donaldson,D154BD8
Jacob Smith,DEDF2DC
Timothy Nunez,DBCBC23
Ian King,DD23D9B
Nathan Joseph,DFC6781
John Gardner,D153C34
Carolyn Mercer,D9F4C66
Sandra Phelps,D942F3B
Andrew Robbins,D9F9154
Mario Hart,D18C9CE
Craig Payne,D57A150
Douglas Porter,DDEBE28
Kurt Sanchez,DA494BA
Jeanette Chavez,D06A21D
Katherine Salazar,D8D2EA8
Mr. Jay Salazar Iii,DC0959A
Lindsey Barrett,D6F2493
Janet Meadows,DB94C29
Wendy Valdez,D9B78A8
Troy Glenn,DB6DDB3
Todd Higgins,D95C467
Chelsey Little,DABA854
Debra Fletcher,D94B97B
Evelyn Mora,D8488BC
Clinton Wagner,D17AE18
Shelby Oconnor,D1312C2
Terry Russell,D82D4DD
Rebecca Banks,DD466E4
Matthew Jimenez,D8F8162
Julie Watson,D969E03
Frances Williams,DEF3B7B
Sarah Fitzpatrick,DD419E1
Crystal Sutton,D7EB9C8
Dylan Romero,D36F892
Tyler Smith Dvm,D490BF9
Justin Mccarty,DDC2AD2
Ashley Stark,D55BA72
John Joyce,D25E895
Andrew Barron,D9091C2
Sarah Frye,D5E0514
Amy Thomas,D2FBBF2
Kenneth Lewis,D9669FA
Timothy Beck,DD378DC
Jacob Ramirez,D953254
Gabriella Castillo,D00C8FA
Brandi Braun,DC2FC4C
Daniel Harding,DB9A475
Julia Berger,D5A7133
Randy Ford,D30277A
Crystal Fields,D1445A2
Yvette Myers,DF88431
John Mason,D4171B9
Derek Compton,DE44BCC
Richard Morales,DE4FCC9
Steven Perkins,D0401B6
Joann Campbell,DA2F59A
Mrs. Carol Flores,D2FFE1A
Carrie Ward,DD658D6
Michelle Palmer,D367C4B
Thomas Oneill,DC13792
Ms. Sarah Bullock,DDBBC5E
Adam Mason,D59AAAF
Collin Parker,DE38965
Misty Thomas,D68E8E7
Mrs. Nancy Cook,D6F5510
Dr. Alexis Phillips Dvm,DFB63D4
Stephen Flores,D55638D
Dawn Velasquez,D3FEC38
Deanna Le,DBB3B65
April Wallace,DFCDA0D
Brandi Lewis,D652AA3
William Castillo,DC6DE3B
Amanda Holmes,D49DC9A
Casey Ali,D85C707
Janet Armstrong,D18136A
Lisa Arroyo,DAB05C8
Amber Malone,DF1D61F
Mrs. Angela Tanner,D3F8CDD
Mr. Jacob Carter Md,DCBFFCD
Erica Frost,D9B7B68
Samantha Church,D897CE3
Charles Bond,D6D39EF
Emily Mason,D594B4E
Connor Roberts,D0479A0
Morgan Cook,D497A36
Dr. Brian Gallagher,D267237
Nathaniel Martinez,D5F7BA7
Jasmine Gay,D7A1E86
Christina Prince,D4F8C9F
Mary Cook,DD1B84E
Ronald Alvarez,DC7DAA2
Erin Payne,D946FFD
Dominic Wilkins,DDE81EE
Susan Davis,D8C7736
Tracy Rice,D4B2C86
Denise Wilson,D650A5D
Xavier Campbell,D247D72
Jimmy Garcia,DADD679
John Wang,DC878A4
Daniel Fletcher,D0D135A
Michelle Heath,D6442CE
Cody Knapp,D684071
Jamie Torres,D3728DA
Amanda Jackson,DFAC519
Adam Burns,DF1E626
James Massey,D25BE53
Barry Farley,DE5C49E
Jordan Peters,DEEBD29
Emily Madden,D81911E
Marc Carter,DEBC7FF
Dr. Jason Lozano Dds,DBCC310
Angel Chang,D78B64F
Timothy Hoover,D72321D
Randy Harris,D01582C
Christopher Rich,D93B86F
Tyler Lutz,D8BD2D4
Theresa Lopez,D4371F6
Tamara Smith,D1ED412
Kelli White,DBC6B98
Nicholas Wagner,D4231E8
Henry Newton,DEDA168
Luke Lewis,DC090C1
Cameron Jones,DB133E0
Jared Johnson,DDD7EAE
Michael Mora,DC5AEEA
Jonathan Olson,DE3BA77
Justin Rich,D5EA506
Amy Davis,D31676D
Jessica Rios Phd,D620542
Kristin Lambert,D8A3764
Teresa Mathis,D183BB8
Jane Gomez,DBECA0D
Mia Smith,DE1E924
Meagan Hernandez,DF46112
Jocelyn Hobbs,DBAF7C6
Sydney Vincent,D10913E
Courtney Alexander,DAC8DD8
Anthony Richard,D49C88E
Melissa Richards,D0EAAB0
Kelly Mcdaniel,DC94D9A
Tammy Santiago,D4EDEEB
Robin Rosales,D61D426
Jenny Williams,D7DF517
Casey Trevino,DFC08C4
Vanessa Mills,D8F8E89
Becky Middleton,D9FDDA8
Elizabeth Holmes,D4059F4
Taylor Charles,D94318A
Brandy Martin,D89263B
Dawn Lawson,DEB5259
Julie Bright Md,D33DF99
Duane Cooper,D2CFC32
Melissa Little,DF71CA7
Danielle Ryan,D68EB4B
Alyssa Gomez,DDDBE8B
Roger Hoover,D2C97F1
Deborah Giles,D9CE5C6
Joan Little,D80B1C0
Jasmine Mcdonald,DE33EA8
Thomas Lewis,D0AE1BF
Christine Salazar,D260EBB
Theresa Bailey,DA16640
Kelly Cruz,D73DA85
Grace Shields,D58B3B1
Kimberly Edwards,D866D53
Kelly Taylor,DAA8038
Deanna Rogers,D26074E
Jeremy Kelley,DE39E7D
Nicole Ramirez,DE6F0A2
Amber Allen,D51ED70
Stephanie Bradley,D87189A
Cristina Pierce,D637BA7
Haley Chapman,D1AF6FE
David Mckenzie,DBBE79C
Kevin Lopez,D9DF25B
Jessica Wallace,D5DACC2
Jonathan Ford,DB12703
Nicole Reynolds,D2C5FDA
Richard Cross,D0B2184
Alfred Macias,D3B7B47
Mr. Craig Ingram,D7A2B7E
Dwayne Robinson,DB5D902
Maria Wheeler,D19BBF1
Kelly Green,D90E5D0
Juan Hughes,DD517FE
Crystal Dyer,DD3501C
Sydney Davis,DA12D65
Joan Singleton,D4C4944
Judy Mcintosh,D67BD2D
Sara Nolan,D6BA139
Darin Flowers,DB3BB3E
Maurice Wilson,D3C9291
Mr. Terry Edwards,DAC86F8
Kaitlyn Rodriguez,D8EEDE8
Lindsey Leblanc,D50C8C5
Ashley May,D6E842F
Jon Skinner,DAFA79A
Pamela Solomon,DC4C6D8
Christine Noble,D04461E
Michael Fernandez,D21CE8A
Andre Rodriguez,DDCEC08
Philip Oconnor,D5FA50B
Brittany Bowman,D0648FC
Kelly Sullivan,D241455
William Hawkins,DF833D8
Joel Cannon,DD258A3
Krista Moore,DA50BF7
Mrs. Mary Montes,DB117AB
Mark Zamora,D96D8E9
Jessica Hunter,DD66803
Craig Flores,DE23F9B
Jessica Romero,DF2F76A
Lonnie Washington,DE59FDB
James Holt,DA792DC
Nancy Hicks,DFB5C04
Steven Valdez,DCBF0BA
Jessica Faulkner,DDEAAC4
Mary Bell,D8C7EA6
Kenneth Wilson,DE2FFEE
Jessica Montgomery,DB827A5
Cynthia Rowland,D74185D
Dr. Brian Evans,DF067EE
David Terry,D5AC725
Robert Lane,D7C1546
Amber Barnes,DCFD28B
Julie Castaneda,D21DDBD
Jennifer Mcgee,DECB81F
Katherine Lee,DC172EC
Dylan Thompson,D284C30
Mario Hicks,D31121A
Tim Wright,DBFAFAB
William Townsend,DA9EF78
Kimberly West,D468F75
Brianna Howard,D8A0924
Marvin Butler,DC9230F
Kathleen Lewis,D2C82DA
Matthew Snyder,D7483B1
John Garza,D49C47F
Joshua York,DF5B57D
Christopher Saunders,D823AD5
Linda Rivas,DF5549D
Michael Duffy,D32CCD4
Sarah Robbins,DDB8D1C
Jordan Clark,D38C073
Jamie Barnes,D128E79
Jack Lam,DF0B606
Mary Cochran,DF39524
Shannon Peterson,D671072
Katie Sloan,D9E0D6C
Isabel Lang,DE1A5D7
Heather Benson,DE4F5ED
Bruce Torres,D0B3290
James Preston,DBC8F78
Pamela Franklin,D07F518
Steven West,D54E4AB
Raymond Madden,D621E34
Claudia Smith,DFDFB59
Samuel Wright,DD1241B
Corey Howard,D6CF9CA
Alexander Meyer,DE6433A
Kenneth Vega,D5F4417
Mallory Barry,DC3F178
Thomas Larsen,D07F941
Jacqueline Jacobs,DE75EFB
Alejandro Rojas,D45D524
Earl Matthews,D995F41
Pamela Harvey,DA26AB3
Rebecca Potter,D64A7C5
Gregory Watson,DC9D068
Melissa Griffin,D072409
David Weiss,D82A065
Jordan Gaines,D23757A
Stacy Page,D712467
Rachel Robinson,D27037A
Heather Tanner,DCA234F
Tammy Kelley,DE7084A
Dr. Amanda Moore,DEAD0F1
Barbara Reed,D111447
Jonathan Wallace,DA11949
Jesse Carter,D56BA8C
Brendan Miranda,D85F394
Mary Gilbert,DF0B58A
Earl Koch,D04CDC5
Eric Moran,D1B86DF
Michelle Meyer,D9709BB
Kenneth Cannon,D793F5C
Bradley Simmons,D14CC73
Mr. Richard Johnson,DCEB71E
Renee Davidson,D9DDD11
Eric Morris,D5D6732
Michelle Savage,D3B2C50
Laura Marshall,DFD523B
Jamie Simon,D0FB0D6
Douglas Jones,D922847
Christopher Willis,DF08BE4
Dorothy Woodward,D27B678
Morgan Walker,DE9AF98
Robert Beard,D95B259
Kristen Dudley,D32F427
Theresa Jackson,DB7A399
Billy Williams,DFFC736
Danny Patel,D851286
Angela Rios,D6669B7
Dennis Reed,D56DA6E
Ivan Cunningham,DF89802
Ashley Nelson,D9EA0D8
Justin Sloan,D631CA4
Amber Irwin,D4798C0
Janet Evans,DF2C72A
Gabriel Alexander,DA10199
Omar Holland,D3E5B4B
Roy Wall,D87A663
Jesse Jones,D582F9B
Isaac Manning,D74FB33
Mark Hale,D3D2597
James Friedman,DAAA73C
Mr. Chad Patterson,D768CEC
Cynthia Shaffer,D73B8EF
Crystal Wright,DD2636B
Michael Daniels,D7EE452
Russell Rodriguez,DE3F495
Jose Woodward,D5579E8
Alfred Sanchez,D7B8123
Timothy Ibarra,D9A8659
James Ramos Md,DA1BA88
Melissa Maynard,D911341
Madison Juarez,D626F86
Stephen Taylor,D157BAC
Karen Fuller,DCF7AF8
Kim Sanchez,DDD865E
Brianna Harrell,D3C65F5
Jackie Fletcher,DE53E61
Hannah Hale,D9BE49A
Nancy Mccarthy,D34FFC4
Frank Barnes,DD9A62A
April Cardenas,DF76158
Jose Sanford,D3EF2D5
Desiree Martin Dds,D2D742B
Denise Warner,D7F0434
Grace Davis,DD10F21
Cheryl Mitchell,DE56A91
David Graves,DF08416
William Swanson,DFC4084
John Lucero,D7C4EA6
Fernando Jones,D241AF4
Jacob Miller,D16BC47
Christopher Davidson,DF5FD09
Kristine Sims,D41041E
Brittany Ortega,D8F6BC2
Alexander Watkins,D39C582
Mr. John Pearson Dds,DEE55BD
Keith Barry,DB60F6E
Monica Brown,DB93BAD
Holly Pittman,DC5FC24
Catherine Bishop,D4F762E
James Becker,DE66C9C
Nicholas Campbell,D893517
Brianna Cox,D5D4D0C
Connie Quinn,D7B0219
Susan Turner,DC14D82
Kurt Smith,D0D3405
Carolyn Salazar,D19D085
Alexandria Monroe,DB8F2A5
Andrea Dixon,D142A66
Maria Obrien,DEFB813
Cynthia Fitzpatrick,DB9DCE5
Eric Conley,D0D12DF
Sarah Mitchell,D4BBCC8
Mary Arias,D30C272
Elizabeth Brown,DCABEDD
Russell Green,D7A080D
Yolanda Hamilton,D3FA7FB
Jerry Foley Jr.,D2B8052
Brenda Montoya,DBF3741
Bailey Moss,D46259C
Jessica Blackwell,D9E757B
Sara Waters,D523FCF
Willie Williams,DCA9585
Valerie Castillo,D9ECF92
Caitlin Hernandez,DD76429
Pamela Frazier,DC0129E
William Gonzales,DD3E4FC
Jasmine Walker,DC62379
Kenneth Rowland,D3A35E3
Kristen Olson,DC82C54
Taylor Ramirez,D66E31B
Lauren Wells,D570234
Jessica Patrick,D3084FB
William Garza,D997227
Carlos Joseph,D8FC022
Sandra Jackson,DF01E6C
James Morrison Dvm,D378A57
Shannon Perez,D7264E2
James Frey,DF29C24
Valerie Rivera,D50B371
Patricia Sparks,DF448A8
Mr. William Gardner,D0A5274
Danielle Tyler,DACAF2A
Bethany Patrick,DEEBC89
Julian Morales,DD0DA65
Wayne Kelly,DE19CE7
Yvette Hester,D283FB5
Darin Roman,DA7E731
Douglas Duran,D9FF4E4
Kevin Silva,D448DF1
Kelli Lucas,DA44B84
Cathy Vega,D02821D
Megan Ponce Dvm,DCA8895
Kristen Jimenez,DACA2AB
Lindsay Rodriguez,DF9A476
Mr. Donald Johnson,D587B9E
Barry Randolph,DE6FEA5
Lisa Castro,D0E21DA
Casey Little,D7624AB
Kelsey Owen,D00393D
Isabella Wheeler,DBEAEA1
Eric Andrade,D98FD30
Darrell Clay,DE6CAE0
Patrick Bell,DBECCF4
Latoya Hampton,DA794E6
Madeline Rodriguez,D7177A1
Peter Cameron,DC4EBD0
Rodney Hudson,D4ACC28
Autumn Medina,DD26821
Warren Ellis Md,DC10C85
Julie Bailey,DADC3BD
Nicholas Phillips,D8F05FE
Mrs. Sharon Bailey,DAB07D3
Ian Rangel,D55177D
Carolyn Mcintosh,DB72E63
Robin Rogers,D69B0A3
Jennifer Harrington,D269B54
Elizabeth Myers,D7B9240
